name,barrio,descripcion,precio,codigo,opt1,opt2,opt3,opt4,opt5,opt6,opt7,opt8,opt9,opt10
Apartamento en venta,Bosa Chicala - Bogotá,Hermoso apartamento recién remodelado 1er piso iluminado Pisos SPC bombillas tipo LED tres 3 habitaciones 2 con closet o dos 2 habitaciones y un 1 estudio habitación principal con baño privado sala comedor excelente distribución calentador a gas,$ 155.000.000,Código Fincaraíz: 6268358,{'Habitaciones': '3'},{'Baños': '2'},{'Habitaciones': '3'},{'Habitaciones': '3'},{'Área privada': '56 m²'},{'Estrato': '2'},{'Estado': 'Excelente'},{'Antigüedad': '9 a 15 años'},{'Piso N°': '1'},{'Administración': '$\xa077.000 COP'}
Apartamento en venta,Tibabita - Bogotá,Vendo apartamento en el norte de bogotá zona de alta valorizacion conjunto pradera de san carlos 2 al lado del colegio san carlos y los pinos calle 190 carrera 11 consta de 3 habitaciones 2 baños sala comedor cocina integral zona de lavandería piso 5 parqueadero asignado permanente el conjunto cuenta con ascensores salones sociales terraza BBQ gimnasio amplias zonas verdes parque para niños seguridad privada 24 7 etc PRECIO NEGOCIABLE,$ 190.000.000,Código Fincaraíz: 6477723,{'Habitaciones': '3'},{'Baños': '2'},{'Habitaciones': '3'},{'Habitaciones': '3'},{'Área privada': '57 m²'},{'Estrato': '4'},{'Antigüedad': '9 a 15 años'},{'Administración': 'No definida'},"{'Precio m²': '$\xa03.333.333,33*m²'}",None
Apartamento en venta,Los Rosales - Bogotá,Excelente Apartamento en Altos de La Cabrera Piso 6 con vista inigualable sobre toda la ciudad 3 cuartos cada uno con baño baño social y cuarto y baño de servicio Cocina integral y área independiente de ropas Quietud garantizada con ventanas Antiruido alemanas de alta especificación vidrios Tecnoglass Conjunto con Piscina Gimnasio Sauna Turco Zona de juego infantil y cuarto de escoltas Dos parqueaderos independientes y deposito,$ 1.225.000.000,Código Fincaraíz: 6277384,{'Habitaciones': '3'},{'Baños': '5'},{'Habitaciones': '3'},{'Habitaciones': '3'},{'Área construída': '154 m²'},{'Área privada': '0 m²'},{'Estrato': '6'},{'Estado': 'Excelente'},{'Antigüedad': '1 a 8 años'},{'Piso N°': '6'}
Apartamento en venta,Suba Compartir - Bogotá,"Apartamento ubicado en zona residencial rodeado de naturaleza y parques, cerca del complejo deportivo de Fontanar del Rio y el humedal la conejera, es un conjunto cerrado con vigilancia 24 horas, cerca al CAI Fontanar, el apartamento cuenta con muy buena luz ventanas de piso a techo en la sala, cocina integral con zona de lavandería independiente, cuenta con dos habitaciones con armarios, dos baños, y una habitación de estudio, el inmueble cuenta con parqueadero privado, tiene 5 años",$ 170.000.000,Código Fincaraíz: 6625182,{'Habitaciones': '3'},{'Baños': '2'},{'Habitaciones': '3'},{'Habitaciones': '3'},{'Área construída': '52 m²'},{'Área privada': '0 m²'},{'Estrato': '3'},{'Estado': 'Excelente'},{'Antigüedad': '1 a 8 años'},{'Piso N°': '1'}
Apartamento en venta,Ciudad Salitre - Bogotá,En excelente estado vendo lindo apartamento de 3 habitaciones 2 baños Cerca a la terminal de transporte y al aeropuerto Vías arteriales AC 24 AK 68D DG 22A Troncal Transmilenio 1 40 rutas de Transmilenio 1 estación de Transmilenio cerca El mayor área por mt2 de zona verdad de la ciudad a menos de 500metros se encuentran jardines y colegios al igual q ciclorutas y ciclovías Es una excelente inversión,$ 390.000.000,Código Fincaraíz: 6571970,{'Habitaciones': '3'},{'Baños': '2'},{'Habitaciones': '3'},{'Habitaciones': '3'},{'Área construída': '64 m²'},{'Área privada': '64 m²'},{'Estrato': '5'},{'Estado': 'Excelente'},{'Antigüedad': '9 a 15 años'},{'Piso N°': '6'}
Apartamento en venta,Colina Campestre - Bogotá,Se vende lindo apartamento w 181 m2 mas 32 m2 de balcón tres parquederos conjunto monet conjunto club house tres habitaciones amplias dos con walking closet sonido incorporado en sala comedor y balcón chimenea a gas cortinas con control remoto en sala y comedor balcón con punto gas bbq estudio cocina amplia con isla alacena grande espacio para dos nevecones cuarto y baño de servicio zona de lavandería independiente,$ 950.000.000,Código Fincaraíz: 6635921,{'Habitaciones': '4'},{'Baños': '5'},{'Habitaciones': '4'},{'Habitaciones': '4'},{'Área privada': '210 m²'},{'Estrato': '5'},{'Administración': 'No definida'},"{'Precio m²': '$\xa04.523.809,52*m²'}",None,None
Apartamento en venta,Santa Bárbara Occidental - Bogotá,Excelente apartamento exterior sitio tranquilo en frente del parque orientado al sur sol de la tarde consta de 3 alcobas la principal con baño y vestier baño de alcobas baño social y baño de servicio Pisos en madera maciza zona social amplia gran estudio cerrado para trabajar independiente mármol en el hall de alcobas cocina cerrada con lavandería separada 3 garajes 2 en línea y 2 depósitos vigilancia 24 horas Gas Natural y ascensor,$ 950.000.000,Código Fincaraíz: 6615311,{'Habitaciones': '3'},{'Baños': '4'},{'Habitaciones': '3'},{'Habitaciones': '3'},{'Área construída': '192 m²'},{'Área privada': '192 m²'},{'Estrato': '5'},{'Estado': 'Excelente'},{'Antigüedad': '16 a 30 años'},{'Piso N°': '3'}
Apartamento en venta,Santa Bárbara Central - Bogotá,"Hermoso apartamento, muy iluminado. Excelente ubicación. 3 habitaciones, 3 baños. Estar de tv o estudio abierto. Cuarto y baño de servicio. Area de lavandería. Balcón y chimenea. 2 parqueaderos en línea y 1 depósito.",$ 950.000.000,Código Fincaraíz: 6613462,{'Habitaciones': '3'},{'Baños': '3'},{'Habitaciones': '3'},{'Habitaciones': '3'},{'Área construída': '138 m²'},{'Área privada': '127 m²'},{'Estrato': '6'},{'Estado': 'Excelente'},{'Antigüedad': '9 a 15 años'},{'Piso N°': '5'}
Apartamento en venta,Santa Teresa - Bogotá,Miramont club house 5 años de construído piso 16 Balcon chimenea a gas 3 alcobas estudio 2 baños zona de lavandería parqueadero cubierto y depósito Administración 250 000 precio 410 millones,$ 390.000.000,Código Fincaraíz: 6626255,{'Habitaciones': '3'},{'Baños': '2'},{'Habitaciones': '3'},{'Habitaciones': '3'},{'Área construída': '88 m²'},{'Área privada': '0 m²'},{'Estrato': '4'},{'Antigüedad': '1 a 8 años'},{'Administración': '$\xa0250.000 COP'},"{'Precio m²': '$\xa04.431.818,18*m²'}"
Apartamento en venta,San Martin - Bogotá,Edificio central que cuenta con buenas áreas comunes Salón comunal canchas juegos para niños gimnasio solárium Terrazas 63 Parqueadero para visitantes planta eléctrica vista exterior,$ 500.000.000,Código Fincaraíz: 6637686,{'Habitaciones': '2'},{'Baños': '3'},{'Habitaciones': '2'},{'Habitaciones': '2'},{'Área construída': '72 m²'},{'Área privada': '0 m²'},{'Estrato': '4'},{'Antigüedad': 'menor a 1 año'},{'Administración': '$\xa025.200 COP'},"{'Precio m²': '$\xa06.944.444,44*m²'}"
Apartamento en venta,Chicó - Bogotá,"Encuentra, Arrienda o Vende con nosotros. Siempre más opciones en www.homesnbricks.com Visitanos!! Ofrece Amplio apartamento en venta ubicado en el barrio Chicó. Este inmueble cuenta con sala y comedor independientes, cocina independiente, zona de lavandería, habitación de servicio convertida en estudio. Zona privada con family room, habitación principal con baño privado, Cuatro habitaciones y tres baños Completos . Incluye Dos parqueaderos y depósito. El edificio consta de ascensor y sistema de seguridad 24 hrs. .",$ 932.000.000,Código Fincaraíz: 3909374,{'Habitaciones': '4'},{'Baños': '4'},{'Habitaciones': '4'},{'Habitaciones': '4'},{'Área construída': '192 m²'},{'Área privada': '192 m²'},{'Estrato': '6'},{'Antigüedad': 'más de 30 años'},{'Piso N°': '5'},{'Administración': '$\xa01.123.000 COP'}
Apartamento en venta,Cedritos - Bogotá,"Lindo apartamento localizado en el barrio Cedritos, cerca a la zona comercial del sector, varias vías de ingreso como la calle 134, calle 140, Autonorte, Av Carrera 9, Carrera 7 , Avenida 19 y calle 147. Consta de un área de 51,87 m2, distribuidos en 2 habitaciones, 1 baño (remodelado), sala comedor y cocina integral, parqueadero propio (incluido en la escritura). Es un apartamento en un 5 piso, sin ascensor, con escaleras amplias.",$ 230.000.000,Código Fincaraíz: 6629124,{'Habitaciones': '2'},{'Baños': '1'},{'Habitaciones': '2'},{'Habitaciones': '2'},{'Área construída': '52 m²'},{'Área privada': '52 m²'},{'Estrato': '4'},{'Estado': 'Bueno'},{'Antigüedad': '16 a 30 años'},{'Piso N°': '5'}
Apartamento en venta,Monaco - Bogotá,Apartamento exclusivo Santa Maria del Parque un conjunto reservado con una buena ubicación rodeado de parques y senderos de tres dormitorios con una variedad de comodidades de lujo como son entre otras cocina con finos terminados ventanas de seguridad acústo térmicas que garantizan comfort y generan una mejor calidad de vida accesorios de iluminación y dos terrazas con BBQ cancha de squash buen control y vigilancia del predio Excelente inversión para disfrutar de una única experiencia,$ 710.000.000,Código Fincaraíz: 6626030,{'Habitaciones': '3'},{'Baños': '3'},{'Habitaciones': '3'},{'Habitaciones': '3'},{'Área construída': '119 m²'},{'Área privada': '119 m²'},{'Estrato': '5'},{'Antigüedad': '16 a 30 años'},{'Administración': '$\xa0516.000 COP'},"{'Precio m²': '$\xa05.966.386,55*m²'}"
Apartamento en venta,Colina Campestre - Bogotá,"excelente apartamento ubicado en el barrio Colina Campestre, cerca a bancos, centros comerciales, colegios, facilidad de transporte a una cuadra de la AV. Boyacá. Sector seguro y privilegiado para vivir, precio negociable. 313 ocho cincuenta y dos uno cero uno cero.",$ 375.000.000,Código Fincaraíz: 6523213,{'Habitaciones': '3'},{'Baños': '2'},{'Habitaciones': '3'},{'Habitaciones': '3'},{'Área construída': '82 m²'},{'Área privada': '0 m²'},{'Estrato': '4'},{'Estado': 'Excelente'},{'Antigüedad': '9 a 15 años'},{'Piso N°': '6'}
Apartamento en venta,Rincón de Suba - Bogotá,Hermoso apartamento de 3 habitaciónes 1 baño Salacomedor cocina tipo americano gas piso 13 closet Terminado Excelente ubicación Directamente,$ 135.000.000,Código Fincaraíz: 6633346,{'Habitaciones': '3'},{'Baños': '1'},{'Habitaciones': '3'},{'Habitaciones': '3'},{'Área construída': '44 m²'},{'Área privada': '44 m²'},{'Estrato': '2'},{'Antigüedad': '1 a 8 años'},{'Administración': '$\xa065.000 COP'},"{'Precio m²': '$\xa03.068.181,82*m²'}"
Apartamento en venta,Ciudadela Colsubsidio - Bogotá,"Fabuloso apartamento en Ciudadela Colsubsidio, tan solo 5 minutos caminando a la estaction the Transmilenio. Unicado en la entranda principal de Colsubsidio, rodeado del supermercado principal y de muchas otras tiendas, tambien cerca del centro comercial Unicentro de Occidente. El conjunto es cerrado, con parqueadero cubierto, y ubicado en el tercer piso.",$ 230.000.000,Código Fincaraíz: 6632330,{'Habitaciones': '3'},{'Baños': '1'},{'Habitaciones': '3'},{'Habitaciones': '3'},{'Área construída': '58 m²'},{'Área privada': '0 m²'},{'Estrato': '3'},{'Estado': 'Excelente'},{'Antigüedad': '16 a 30 años'},{'Piso N°': '3'}
Apartamento en venta,Engativá - Bogotá,Se vende lindo apartamento de 50 mts piso 17 con una hermosa vista a los cerros orientales consta de 3 habitaciones todas con closet en madera habitacion principal con Baño y otro baño auxiliar con sus divisiones de vidrio en el hall queda el area de estudio cocina integral con horno empotrado pisos laminados en la cocina piso baldosa muro en la sala imitación piedra Conjunto paraiso consta de dos torres cada torre tiene dos ascensores parqueaderos comunales terraza mirador parque infantil,$ 152.000.000,Código Fincaraíz: 6633659,{'Habitaciones': '3'},{'Baños': '2'},{'Habitaciones': '3'},{'Habitaciones': '3'},{'Área privada': '50 m²'},{'Estrato': '2'},{'Administración': '$\xa0130.000 COP'},{'Precio m²': '$\xa03.040.000*m²'},None,None
Apartamento en venta,Chicó - Bogotá,"Apartamento en venta, ubicado en una exclusiva zona Bogotá en la carrera 13 con 102. Se encuenta en un quinto piso con vista exterior e interior, lo que hace que tenga una increíble vista y luz natural. El apartamento tiene 25 años de construido, esta totalmente remodelado y tiene área de 92m2, cuenta con dos habitaciones cada una tiene su baño y adicionalmente tiene un baño social, sala comedor, cocina abierta, zona de repas independiente y dos parqueaderos en línea.",$ 560.000.000,Código Fincaraíz: 6601302,{'Habitaciones': '2'},{'Baños': '3'},{'Habitaciones': '2'},{'Habitaciones': '2'},{'Área construída': '92 m²'},{'Área privada': '92 m²'},{'Estrato': '5'},{'Estado': 'Excelente'},{'Antigüedad': '16 a 30 años'},{'Piso N°': '5'}
Apartamento en venta,Mirandela - Bogotá,"Excelente apartamento en Mirandela 1, tiene una área de 76 mts, habitación principal con closet y baño privado, 2 habitaciones grandes con closet, baño común, cocina integral y zona de lavandería, todo el apartamento esta recién modelado. También dispone de parqueadero cubierto y un depósito en la parte de atrás de la cocina. Queda a 1 cuadra del CC Santa Fe y estación de Transmilenio Calle 187, excelente punto de movilización, compras, iluminación, zonas verdes, vigilancia y tranquilidad.",$ 290.000.000,Código Fincaraíz: 6570977,{'Habitaciones': '3'},{'Baños': '2'},{'Habitaciones': '3'},{'Habitaciones': '3'},{'Área construída': '74 m²'},{'Área privada': '0 m²'},{'Estrato': '4'},{'Estado': 'Excelente'},{'Antigüedad': '16 a 30 años'},{'Piso N°': '1'}
Apartamento en venta,El Castillo - Bogotá,"Excelente precio. Apartamento amplio, recién remodelado, excelentes acabados, pisos en madera de la mejor calidad. Arriba de la circunvalar, zona residencial muy tranquila. 3 habitaciones, 2 baños, vestir, estudio, chimenea, cuarto de ropas, parqueadero cubierto, ascensor, lobby, vigilancia con sistema inteligente de última tecnología, seguridad privada. Cerca a colegios y universidades, cerca a la Zona G.",$ 550.000.000,Código Fincaraíz: 6437870,{'Habitaciones': '3'},{'Baños': '2'},{'Habitaciones': '3'},{'Habitaciones': '3'},{'Área construída': '96 m²'},{'Área privada': '96 m²'},{'Estrato': '5'},{'Estado': 'Excelente'},{'Antigüedad': '16 a 30 años'},{'Piso N°': '7'}
Apartamento en venta,Villa Del Prado - Bogotá,"En venta Apartamento en el Club Residencial Parque Baviera en Villa del Prado. estrato 4, cuenta con 95 metros cuadrados, piso 17 con vista hacia el norte de la ciudad. Tiene sala, comedor, cocina tipo americana, tres alcobas principal con vestier y closets, dos baños con división en vidrio templado, hall de tv o estudio, zona de lavandería independiente, balcón, 2 parqueaderos con deposito. El conjunto cuenta con Zonas Húmedas, Teatrino, Gimnasio dotado, zona de BBQ entre otros",$ 500.000.000,Código Fincaraíz: 6605683,{'Habitaciones': '3'},{'Baños': '3'},{'Habitaciones': '3'},{'Habitaciones': '3'},{'Área construída': '95 m²'},{'Área privada': '0 m²'},{'Estrato': '4'},{'Estado': 'Excelente'},{'Antigüedad': 'menor a 1 año'},{'Piso N°': 'Otro'}
Apartamento en venta,Ciudad Salitre - Bogotá,"Hermoso apartamento totalmente iluminado, recibe sol de la mañana y sol de la tarde, cuenta con tres habitaciones la alcoba principal con baño privado y walking closet y las otras dos habitaciones amplias con un baño, cuenta con una sala comedor con chimenea una vista muy linda y con amplios ventanales, tiene cocina abierta, estudio y estar de televisión con un hermoso balcón, baño social, cuenta con depósito y dos parqueaderos cubiertos, conjunto club house cuenta con piscina, turco y sauna",$ 890.000.000,Código Fincaraíz: 6591314,{'Habitaciones': '3'},{'Baños': '3'},{'Habitaciones': '3'},{'Habitaciones': '3'},{'Área construída': '119 m²'},{'Área privada': '119 m²'},{'Estrato': '5'},{'Estado': 'Excelente'},{'Antigüedad': '1 a 8 años'},{'Piso N°': '9'}
Apartamento en venta,La Uribe - Bogotá,"Espectacular apartamento. Se VENDE O PERMUTA por apto mas pequeño como parte de pago. Ubicadisimo,exterior, iluminado. Excelentes acabados, tres alcobas, tres baños, cocina integral abierta estilo americano, balcón, piso laminado, estudio, dos parqueaderos cubiertos, deposito, alcoba principal con baño y Vestier. Piscina, gimnasio,BBQ,zona infantil, cancha microfutbol,parqueaderos para visitantes. Cerca a Transmilenio, colegios, universidades, centros comerciales, zonas bancarias. .PISO 13 .",$ 515.000.000,Código Fincaraíz: 5751198,{'Habitaciones': '3'},{'Baños': '3'},{'Habitaciones': '3'},{'Habitaciones': '3'},{'Área construída': '109 m²'},{'Área privada': '100 m²'},{'Estrato': '4'},{'Estado': 'Excelente'},{'Antigüedad': '1 a 8 años'},{'Piso N°': '13'}
Apartamento en venta,San Patricio - Bogotá,"Hermoso apartamento de 72 mts cuadrados + 42 mts de terraza, cuenta con 2 habitaciones cada una con baño completo, walking closet, chimenea, baño social, cocina abierta, zona de ropas, depósito, 2 parqueaderos en linea.",$ 625.000.000,Código Fincaraíz: 6621170,{'Habitaciones': '2'},{'Baños': '3'},{'Habitaciones': '2'},{'Habitaciones': '2'},{'Área construída': '72 m²'},{'Área privada': '0 m²'},{'Estrato': '6'},{'Estado': 'Excelente'},{'Antigüedad': '1 a 8 años'},{'Piso N°': '2'}
